,STATE,ST_CASE,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,WEATHER,DRUNK_DR
4198,California,62077,23,0,22,11,2015,Sunday,20,58,Fog/Smog/Smoke,0
4199,California,62078,31,0,3,11,2015,Tuesday,5,17,Cloudy,0
4200,California,62079,73,560,23,11,2015,Monday,17,15,Clear,0
4201,California,62080,73,3260,5,11,2015,Thursday,6,55,Clear,0
4202,California,62081,89,0,5,12,2015,Saturday,17,27,Clear,0
4203,California,62082,1,1364,25,11,2015,Wednesday,6,41,Clear,0
4204,California,62083,59,3420,29,11,2015,Sunday,1,43,Clear,0
4205,California,62084,1,2480,23,1,2015,Friday,8,8,Clear,0
4206,California,62085,7,0,25,12,2015,Friday,20,11,Clear,0
4207,California,62086,75,3290,3,11,2015,Tuesday,5,39,Clear,0
4208,California,62087,71,4000,21,9,2015,Monday,22,15,Cloudy,1
4209,California,62088,59,880,11,12,2015,Friday,22,10,Clear,0
4210,California,62089,67,0,9,11,2015,Monday,17,0,Rain,0
4211,California,62090,45,0,31,10,2015,Saturday,13,14,Clear,0
4212,California,62091,75,3290,1,11,2015,Sunday,4,8,Cloudy,0
4213,California,62092,67,0,16,10,2015,Friday,18,0,Clear,0
4214,California,62093,15,0,1,11,2015,Sunday,99,99,Rain,0
4215,California,62094,59,3420,3,11,2015,Tuesday,13,9,Cloudy,1
4216,California,62095,39,0,2,11,2015,Monday,13,0,Rain,0
4217,California,62096,37,0,3,11,2015,Tuesday,99,99,Cloudy,0
4218,California,62097,37,1980,10,12,2015,Thursday,14,10,Clear,0
4219,California,62098,63,0,4,11,2015,Wednesday,18,52,Clear,1
4220,California,62099,37,1980,3,11,2015,Tuesday,18,40,Cloudy,0
4221,California,62100,77,0,5,11,2015,Thursday,11,10,Cloudy,0
4222,California,62101,37,0,8,11,2015,Sunday,1,30,Clear,1
4223,California,62102,75,3290,4,11,2015,Wednesday,10,1,Clear,0
4224,California,62103,21,0,17,8,2015,Monday,2,30,Clear,1
4225,California,62104,65,0,8,11,2015,Sunday,22,45,Clear,0
4226,California,62105,29,3600,2,11,2015,Monday,17,15,Rain,0
4227,California,62106,99,0,1,10,2015,Thursday,1,21,Cloudy,0
4228,California,62107,39,690,4,11,2015,Wednesday,18,28,Clear,0
4229,California,62108,29,0,9,11,2015,Monday,15,10,Clear,0
4230,California,62109,73,0,3,10,2015,Saturday,15,45,Clear,0
4231,California,62110,37,1980,5,11,2015,Thursday,22,45,Cloudy,0
4232,California,62111,67,3150,13,11,2015,Friday,1,10,Clear,1
4233,California,62112,65,3070,15,11,2015,Sunday,21,12,Clear,1
4234,California,62113,73,0,16,11,2015,Monday,5,5,Cloudy,0
4235,California,62114,29,0,6,11,2015,Friday,23,48,Clear,0
4236,California,62115,113,0,2,9,2015,Wednesday,20,30,Clear,1
4237,California,62116,71,0,14,10,2015,Wednesday,6,30,Clear,0
4238,California,62117,77,1865,10,11,2015,Tuesday,14,48,Clear,0
4239,California,62118,59,3420,9,11,2015,Monday,11,6,Rain,0
4240,California,62119,65,3320,10,11,2015,Tuesday,21,33,Clear,0
4241,California,62120,95,0,16,11,2015,Monday,21,20,Clear,0
4242,California,62121,59,880,14,11,2015,Saturday,21,17,Clear,0
4243,California,62122,7,2680,7,11,2015,Saturday,19,47,Clear,0
4244,California,62123,21,0,17,11,2015,Tuesday,99,99,Clear,0
4245,California,62124,87,3450,9,11,2015,Monday,16,44,Cloudy,0
4246,California,62125,67,3150,21,11,2015,Saturday,99,99,Clear,1
4247,California,62126,85,2311,10,7,2015,Friday,19,33,Clear,0
4248,California,62127,17,0,24,11,2015,Tuesday,1,19,Cloudy,0
4249,California,62128,55,0,9,11,2015,Monday,2,15,Clear,1
4250,California,62129,37,3630,11,11,2015,Wednesday,13,29,Clear,0
4251,California,62130,37,2020,12,8,2015,Wednesday,19,15,Clear,0
4252,California,62131,95,1260,21,11,2015,Saturday,13,49,Clear,0
4253,California,62132,15,0,26,11,2015,Thursday,18,18,Clear,0
4254,California,62133,23,0,17,11,2015,Tuesday,11,20,Cloudy,0
4255,California,62134,29,0,10,11,2015,Tuesday,7,0,Snow,0
4256,California,62135,37,1970,10,10,2015,Saturday,19,27,Clear,0
4257,California,62136,59,2400,11,10,2015,Sunday,20,15,Clear,0
4258,California,62137,77,0,14,11,2015,Saturday,6,30,Fog/Smog/Smoke,0
4259,California,62138,31,1880,11,11,2015,Wednesday,17,44,Clear,0
4260,California,62139,65,2935,24,10,2015,Saturday,18,28,Clear,0
4261,California,62140,59,80,24,11,2015,Tuesday,5,34,Clear,0
4262,California,62141,97,3490,15,11,2015,Sunday,5,34,Rain,0
4263,California,62142,59,1660,16,11,2015,Monday,18,47,Clear,0
4264,California,62143,37,3455,23,11,2015,Monday,19,48,Clear,0
4265,California,62144,75,3290,13,11,2015,Friday,18,51,Clear,0
4266,California,62145,85,0,9,11,2015,Monday,9,53,Rain,0
4267,California,62146,13,2790,1,8,2015,Saturday,8,55,Clear,0
4268,California,62147,37,1980,6,11,2015,Friday,3,45,Clear,0
4269,California,62148,23,0,9,11,2015,Monday,20,35,Clear,0
4270,California,62149,37,1980,23,11,2015,Monday,8,15,Clear,0
4271,California,62150,29,3020,6,10,2015,Tuesday,9,56,Clear,0
4272,California,62151,71,0,17,9,2015,Thursday,6,6,Clear,0
4273,California,62152,39,0,25,11,2015,Wednesday,11,20,Clear,0
4274,California,62153,37,1980,21,11,2015,Saturday,22,10,Clear,0
4275,California,62154,37,1980,26,11,2015,Thursday,4,0,Clear,0
4276,California,62155,65,1580,1,8,2015,Saturday,16,44,Clear,0
4277,California,62156,89,0,7,12,2015,Monday,13,30,Cloudy,1
4278,California,62157,65,0,3,8,2015,Monday,4,50,Clear,0
4279,California,62158,65,3070,3,8,2015,Monday,16,14,Clear,0
4280,California,62159,29,240,5,8,2015,Wednesday,0,30,Clear,0
4281,California,62160,19,0,19,9,2015,Saturday,1,45,Clear,1
4282,California,62161,65,0,23,8,2015,Sunday,99,99,Clear,0
4283,California,62162,65,612,26,9,2015,Saturday,9,18,Clear,0
4284,California,62163,107,0,25,8,2015,Tuesday,11,50,Clear,0
4285,California,62164,47,0,25,8,2015,Tuesday,13,41,Clear,0
4286,California,62165,37,300,29,8,2015,Saturday,23,21,Clear,0
4287,California,62166,37,0,7,9,2015,Monday,16,45,Clear,0
4288,California,62167,73,3260,23,9,2015,Wednesday,20,1,Clear,0
4289,California,62168,65,2650,30,9,2015,Wednesday,14,18,Clear,0
4290,California,62169,47,0,10,9,2015,Thursday,2,7,Clear,1
4291,California,62170,65,0,8,10,2015,Thursday,18,30,Clear,0
4292,California,62171,73,710,27,8,2015,Thursday,1,30,Clear,0
4293,California,62172,99,2200,24,9,2015,Thursday,6,1,Clear,0
4294,California,62173,15,0,5,12,2015,Saturday,20,15,Rain,0
4295,California,62174,65,850,15,9,2015,Tuesday,6,8,Rain,0
4296,California,62175,65,1690,17,1,2015,Saturday,23,43,Clear,1
4297,California,62176,71,680,20,2,2015,Friday,18,38,Clear,0
4298,California,62177,1,2480,28,2,2015,Saturday,2,46,Clear,1
4299,California,62178,19,1370,4,3,2015,Wednesday,10,4,Clear,0
4300,California,62179,19,1370,2,4,2015,Thursday,19,27,Clear,0
4301,California,62180,85,0,12,5,2015,Tuesday,22,35,Clear,1
4302,California,62181,37,1970,10,4,2015,Friday,5,32,Clear,0
4303,California,62182,1,1364,28,5,2015,Thursday,1,43,Cloudy,1
4304,California,62183,1,3360,28,4,2015,Tuesday,3,0,Cloudy,0
4305,California,62184,19,1370,3,6,2015,Wednesday,17,2,Clear,1
4306,California,62185,107,0,14,10,2015,Wednesday,6,50,Cloudy,0
4307,California,62186,29,1000,8,6,2015,Monday,14,10,Clear,1
4308,California,62187,85,3340,15,4,2015,Wednesday,21,45,Clear,1
4309,California,62188,77,0,8,10,2015,Thursday,1,0,Clear,1
4310,California,62189,71,0,14,8,2015,Friday,0,10,Clear,0
4311,California,62190,47,0,19,9,2015,Saturday,22,10,Clear,1
4312,California,62191,59,1780,7,8,2015,Friday,1,5,Clear,0
4313,California,62192,73,4060,25,9,2015,Friday,23,53,Clear,0
4314,California,62193,37,1970,31,8,2015,Monday,0,9,Clear,0
4315,California,62194,37,810,20,10,2015,Tuesday,6,30,Clear,0
4316,California,62195,77,3770,12,11,2015,Thursday,13,25,Clear,0
4317,California,62196,59,3760,16,6,2015,Tuesday,4,39,Clear,0
4318,California,62197,85,3340,9,11,2015,Monday,3,55,Not Reported,0
4319,California,62198,37,1980,12,11,2015,Thursday,15,15,Clear,0
4320,California,62199,37,1670,13,10,2015,Tuesday,19,18,Clear,1
4321,California,62200,73,2340,28,8,2015,Friday,1,0,Clear,1
4322,California,62201,73,2510,17,11,2015,Tuesday,18,21,Clear,0
4323,California,62202,99,0,15,11,2015,Sunday,22,45,Clear,0
4324,California,62203,73,0,22,8,2015,Saturday,18,6,Clear,1
4325,California,62204,65,2116,18,11,2015,Wednesday,15,20,Clear,0
4326,California,62205,19,1370,13,6,2015,Saturday,17,5,Clear,0
4327,California,62206,59,450,5,9,2015,Saturday,21,22,Clear,0
4328,California,62207,71,3000,5,11,2015,Thursday,18,17,Clear,0
4329,California,62208,37,1970,25,7,2015,Saturday,19,10,Clear,0
4330,California,62209,5,0,6,12,2015,Sunday,18,15,Clear,0
4331,California,62210,19,1370,20,3,2015,Friday,19,39,Clear,0
4332,California,62211,19,1370,3,4,2015,Friday,13,55,Clear,0
4333,California,62212,83,3430,23,11,2015,Monday,18,35,Clear,0
4334,California,62213,65,612,3,10,2015,Saturday,21,4,Clear,0
4335,California,62214,67,0,3,12,2015,Thursday,13,50,Rain,0
4336,California,62215,29,0,25,11,2015,Wednesday,23,43,Clear,0
4337,California,62216,19,0,11,10,2015,Sunday,11,25,Clear,1
4338,California,62217,13,0,24,2,2015,Tuesday,14,25,Clear,0
4339,California,62218,101,0,3,6,2015,Wednesday,21,43,Clear,0
4340,California,62219,59,1660,13,10,2015,Tuesday,17,27,Clear,0
4341,California,62220,57,0,9,12,2015,Wednesday,22,25,Rain,1
4342,California,62221,75,3290,12,12,2015,Saturday,1,53,Clear,0
4343,California,62222,77,0,16,12,2015,Wednesday,17,45,Clear,0
4344,California,62223,37,3690,21,12,2015,Monday,13,7,Clear,0
4345,California,62224,37,2749,25,10,2015,Sunday,15,50,Clear,0
4346,California,62225,19,0,21,9,2015,Monday,18,45,Clear,0
4347,California,62226,19,0,27,9,2015,Sunday,3,5,Cloudy,0
4348,California,62227,19,0,27,11,2015,Friday,99,99,Clear,0
4349,California,62228,81,2625,2,10,2015,Friday,18,40,Clear,0
4350,California,62229,59,80,17,11,2015,Tuesday,16,7,Clear,0
4351,California,62230,19,0,3,10,2015,Saturday,2,8,Clear,1
4352,California,62231,37,0,14,10,2015,Wednesday,21,40,Cloudy,0
4353,California,62232,67,712,16,8,2015,Sunday,5,13,Clear,0
4354,California,62233,47,0,16,10,2015,Friday,18,40,Clear,0
4355,California,62234,77,0,25,6,2015,Thursday,22,11,Clear,0
4356,California,62235,71,2550,2,9,2015,Wednesday,17,55,Clear,0
4357,California,62236,65,0,26,7,2015,Sunday,14,40,Clear,0
4358,California,62237,107,3920,16,10,2015,Friday,18,55,Cloudy,0
4359,California,62238,111,0,12,3,2015,Thursday,20,27,Clear,1
4360,California,62239,37,2645,8,7,2015,Wednesday,4,45,Clear,0
4361,California,62240,37,1980,17,4,2015,Friday,6,39,Clear,0
4362,California,62241,1,0,13,12,2015,Sunday,5,54,Cloudy,0
4363,California,62242,37,2645,26,11,2015,Thursday,20,51,Clear,0
4364,California,62243,19,0,22,12,2015,Tuesday,15,20,Cloudy,0
4365,California,62244,39,0,6,6,2015,Saturday,12,10,Clear,0
4366,California,62245,37,1980,6,12,2015,Sunday,16,0,Clear,0
4367,California,62246,37,1970,16,12,2015,Wednesday,1,6,Clear,0
4368,California,62247,37,1980,30,11,2015,Monday,6,4,Clear,0
4369,California,62248,1,2480,11,6,2015,Thursday,13,51,Clear,0
4370,California,62249,71,0,15,12,2015,Tuesday,7,50,Clear,0
4371,California,62250,37,1980,30,10,2015,Friday,6,55,Clear,0
4372,California,62251,19,1370,5,6,2015,Friday,6,26,Clear,0
4373,California,62252,37,1400,15,12,2015,Tuesday,14,46,Clear,1
4374,California,62253,37,1980,12,6,2015,Friday,7,40,Clear,1
4375,California,62254,67,3150,17,10,2015,Saturday,1,1,Cloudy,0
4376,California,62255,37,1980,15,12,2015,Tuesday,13,0,Clear,0
4377,California,62256,107,0,15,9,2015,Tuesday,5,48,Cloudy,0
4378,California,62257,111,3860,28,2,2015,Saturday,17,2,Clear,1
4379,California,62258,19,0,23,12,2015,Wednesday,19,39,Cloudy,1
4380,California,62259,71,260,27,12,2015,Sunday,1,14,Clear,1
4381,California,62260,47,0,30,11,2015,Monday,21,0,Clear,0
4382,California,62261,9,0,31,12,2015,Thursday,22,45,Clear,0
4383,California,62262,85,3340,4,7,2015,Saturday,21,15,Clear,0
4384,California,62263,13,3400,17,12,2015,Thursday,7,41,Clear,0
4385,California,62264,29,240,25,6,2015,Thursday,12,53,Clear,0
4386,California,62265,37,1400,17,12,2015,Thursday,17,14,Clear,0
4387,California,62266,13,2583,12,7,2015,Sunday,2,53,Clear,1
4388,California,62267,29,0,9,10,2015,Friday,19,30,Clear,0
4389,California,62268,95,0,24,7,2015,Friday,1,42,Clear,1
4390,California,62269,59,80,14,12,2015,Monday,19,6,Clear,0
4391,California,62270,37,4120,26,10,2015,Monday,23,49,Clear,1
4392,California,62271,19,1370,16,7,2015,Thursday,16,45,Clear,0
4393,California,62272,71,3210,17,7,2015,Friday,4,50,Clear,0
4394,California,62273,37,3300,4,12,2015,Friday,17,23,Clear,0
4395,California,62274,99,3950,30,10,2015,Friday,19,18,Clear,0
4396,California,62275,13,2790,20,10,2015,Tuesday,18,38,Clear,1
4397,California,62276,79,0,19,12,2015,Saturday,5,15,Clear,0
4398,California,62277,11,0,27,12,2015,Sunday,15,20,Clear,1
4399,California,62278,57,0,10,12,2015,Thursday,18,0,Rain,0
4400,California,62279,73,3499,1,12,2015,Tuesday,4,55,Clear,0
4401,California,62280,57,0,11,12,2015,Friday,9,40,Cloudy,0
4402,California,62281,37,804,9,8,2015,Sunday,0,30,Clear,0
4403,California,62282,73,3260,20,12,2015,Sunday,20,14,Clear,1
4404,California,62283,11,0,27,12,2015,Sunday,17,7,Clear,0
4405,California,62284,99,2200,6,11,2015,Friday,19,52,Clear,1
4406,California,62285,1,3360,15,12,2015,Tuesday,6,35,Clear,0
4407,California,62286,19,1370,11,11,2015,Wednesday,19,3,Clear,1
4408,California,62287,107,4050,11,11,2015,Wednesday,18,7,Cloudy,0
4409,California,62288,71,0,9,8,2015,Sunday,16,50,Clear,0
4410,California,62289,107,2880,15,12,2015,Tuesday,18,21,Clear,0
4411,California,62290,73,3260,5,9,2015,Saturday,0,59,Clear,1
4412,California,62291,71,0,2,9,2015,Wednesday,18,0,Clear,0
4413,California,62292,39,2050,12,12,2015,Saturday,20,15,Clear,0
4414,California,62293,19,1370,20,7,2015,Monday,11,56,Clear,0
4415,California,62294,61,3080,8,12,2015,Tuesday,11,8,Cloudy,0
4416,California,62295,69,0,5,7,2015,Sunday,16,5,Clear,0
4417,California,62296,109,0,7,12,2015,Monday,99,99,Clear,0
4418,California,62297,13,2790,5,11,2015,Thursday,11,59,Clear,0
4419,California,62298,93,0,29,6,2015,Monday,5,0,Clear,0
4420,California,62299,113,4258,12,11,2015,Thursday,3,34,Clear,0
4421,California,62300,73,1200,20,12,2015,Sunday,22,32,Clear,0
4422,California,62301,65,3070,28,12,2015,Monday,8,19,Clear,0
4423,California,62302,23,0,14,11,2015,Saturday,99,99,Cloudy,1
4424,California,62303,99,2200,28,10,2015,Wednesday,19,45,Clear,0
4425,California,62304,29,0,10,12,2015,Thursday,17,15,Rain,1
4426,California,62305,71,2550,24,6,2015,Wednesday,23,30,Clear,0
4427,California,62306,37,1980,15,11,2015,Sunday,20,45,Clear,0
4428,California,62307,37,810,30,12,2015,Wednesday,22,15,Clear,0
4429,California,62308,37,1980,1,6,2015,Monday,13,10,Clear,0
4430,California,62309,73,3260,3,12,2015,Thursday,20,30,Clear,0
4431,California,62310,47,0,19,11,2015,Thursday,4,16,Clear,0
4432,California,62311,37,1980,7,12,2015,Monday,5,28,Clear,0
4433,California,62312,73,3260,25,12,2015,Friday,13,40,Cloudy,0
4434,California,62313,65,3320,6,12,2015,Sunday,4,15,Clear,0
4435,California,62314,47,0,19,11,2015,Thursday,17,40,Clear,0
4436,California,62315,37,810,5,12,2015,Saturday,1,44,Clear,1
4437,California,62316,85,3340,12,12,2015,Saturday,22,17,Cloudy,0
4438,California,62317,65,9997,16,9,2015,Wednesday,19,30,Clear,0
4439,California,62318,85,3340,19,12,2015,Saturday,18,40,Clear,0
4440,California,62319,107,2880,5,12,2015,Saturday,17,37,Clear,0
4441,California,62320,85,3340,18,12,2015,Friday,9,33,Clear,0
4442,California,62321,73,3260,18,12,2015,Friday,19,31,Clear,0
4443,California,62322,85,3340,19,12,2015,Saturday,2,51,Rain,0
4444,California,62323,37,2700,5,3,2015,Thursday,2,54,Clear,0
4445,California,62324,69,0,21,12,2015,Monday,15,50,Rain,0
4446,California,62325,85,3340,21,12,2015,Monday,22,46,Rain,0
4447,California,62326,13,820,18,2,2015,Wednesday,6,49,Clear,0
4448,California,62327,85,1420,3,2,2015,Tuesday,22,15,Clear,1
4449,California,62328,83,0,9,8,2015,Sunday,12,50,Clear,0
4450,California,62329,111,4027,19,10,2015,Monday,22,17,Clear,0
4451,California,62330,83,0,19,7,2015,Sunday,15,47,Cloudy,0
4452,California,62331,85,3340,28,3,2015,Saturday,0,8,Clear,0
4453,California,62332,85,3340,14,12,2015,Monday,8,5,Clear,0
4454,California,62333,37,810,15,10,2015,Thursday,22,52,Cloudy,0
4455,California,62334,47,2150,28,11,2015,Saturday,16,18,Clear,0
4456,California,62335,65,9997,19,10,2015,Monday,2,26,Clear,1
4457,California,62336,53,0,7,12,2015,Monday,19,45,Clear,0
4458,California,62337,101,0,31,10,2015,Saturday,17,0,Clear,1
4459,California,62338,73,0,8,12,2015,Tuesday,99,99,Cloudy,0
4460,California,62339,37,1970,15,12,2015,Tuesday,22,5,Clear,0
4461,California,62340,65,3070,21,10,2015,Wednesday,6,9,Clear,0
4462,California,62341,37,2870,19,12,2015,Saturday,23,18,Cloudy,0
4463,California,62342,13,0,30,8,2015,Sunday,1,25,Clear,1
4464,California,62343,29,0,23,12,2015,Wednesday,14,35,Cloudy,0
4465,California,62344,73,3260,3,10,2015,Saturday,2,24,Clear,1
4466,California,62345,37,1980,27,10,2015,Tuesday,23,46,Clear,0
4467,California,62346,37,1980,20,12,2015,Sunday,20,34,Clear,0
4468,California,62347,79,3370,24,12,2015,Thursday,21,40,Cloudy,1
4469,California,62348,59,1713,10,11,2015,Tuesday,1,19,Cloudy,0
4470,California,62349,37,1980,4,11,2015,Wednesday,8,25,Clear,0
4471,California,62350,81,2625,25,12,2015,Friday,2,35,Cloudy,0
4472,California,62351,1,0,12,11,2015,Thursday,14,6,Clear,0
4473,California,62352,75,3290,18,12,2015,Friday,2,20,Clear,0
4474,California,62353,47,0,7,12,2015,Monday,21,0,Clear,0
4475,California,62354,37,2458,16,11,2015,Monday,9,15,Clear,0
4476,California,62355,53,3180,26,9,2015,Saturday,23,30,Clear,1
4477,California,62356,53,0,17,11,2015,Tuesday,20,16,Clear,0
4478,California,62357,65,3320,15,12,2015,Tuesday,18,28,Clear,0
4479,California,62358,59,1660,6,11,2015,Friday,4,7,Clear,0
4480,California,62359,37,2110,14,3,2015,Saturday,5,20,Clear,0
4481,California,62360,71,790,4,4,2015,Saturday,22,30,Clear,0
4482,California,62361,73,3499,14,11,2015,Saturday,11,50,Clear,0
4483,California,62362,37,1700,17,4,2015,Friday,1,24,Clear,1
4484,California,62363,71,0,23,12,2015,Wednesday,19,33,Clear,0
4485,California,62364,111,3641,9,2,2015,Monday,19,18,Clear,1
4486,California,62365,13,3010,12,5,2015,Tuesday,5,10,Cloudy,0
4487,California,62366,37,1980,30,5,2015,Saturday,3,5,Cloudy,0
4488,California,62367,85,2311,28,5,2015,Thursday,11,33,Clear,0
4489,California,62368,53,3180,22,12,2015,Tuesday,18,54,Clear,0
4490,California,62369,77,1940,19,6,2015,Friday,21,33,Clear,0
4491,California,62370,29,0,10,10,2015,Saturday,99,99,Clear,1
4492,California,62371,95,4020,2,6,2015,Tuesday,7,25,Clear,1
4493,California,62372,39,0,16,7,2015,Thursday,9,5,Clear,0
4494,California,62373,75,3290,22,11,2015,Sunday,2,32,Clear,0
4495,California,62374,33,0,6,7,2015,Monday,21,32,Clear,0
4496,California,62375,37,1980,20,7,2015,Monday,3,42,Cloudy,1
4497,California,62376,61,1890,20,11,2015,Friday,10,47,Clear,0
4498,California,62377,25,0,12,9,2015,Saturday,12,24,Cloudy,0
4499,California,62378,111,0,2,10,2015,Friday,17,0,Clear,0
4500,California,62379,77,1940,25,4,2015,Saturday,13,19,Clear,0
4501,California,62380,33,0,6,8,2015,Thursday,8,4,Clear,0
4502,California,62381,65,9997,26,11,2015,Thursday,22,25,Cloudy,1
4503,California,62382,99,0,8,8,2015,Saturday,21,18,Clear,1
4504,California,62383,59,1713,9,9,2015,Wednesday,2,28,Clear,1
4505,California,62384,73,0,20,10,2015,Tuesday,0,12,Clear,0
4506,California,62385,65,4197,13,9,2015,Sunday,21,7,Clear,1
4507,California,62386,13,0,14,9,2015,Monday,7,16,Cloudy,0
4508,California,62387,29,0,26,12,2015,Saturday,12,27,Clear,1
4509,California,62388,99,0,31,8,2015,Monday,20,10,Clear,1
4510,California,62389,77,0,1,10,2015,Thursday,6,18,Rain,0
4511,California,62390,73,3260,14,7,2015,Tuesday,18,0,Clear,0
4512,California,62391,65,1801,9,10,2015,Friday,20,40,Clear,1
4513,California,62392,73,710,10,10,2015,Saturday,2,18,Clear,1
4514,California,62393,37,0,19,11,2015,Thursday,13,10,Clear,1
4515,California,62394,59,4130,11,10,2015,Sunday,10,22,Clear,0
4516,California,62395,29,0,29,11,2015,Sunday,3,20,Clear,1
4517,California,62396,71,0,27,10,2015,Tuesday,4,55,Clear,0
4518,California,62397,67,1108,14,12,2015,Monday,0,24,Clear,1
4519,California,62398,29,0,15,11,2015,Sunday,17,55,Rain,1
4520,California,62399,47,0,10,12,2015,Thursday,4,0,Clear,1
4521,California,62400,111,0,15,11,2015,Sunday,23,37,Cloudy,0
4522,California,62401,33,0,15,6,2015,Monday,99,99,Clear,1
4523,California,62402,89,2950,27,11,2015,Friday,20,16,Clear,1
4524,California,62403,29,0,19,12,2015,Saturday,12,40,Clear,1
4525,California,62404,85,3440,21,1,2015,Wednesday,4,49,Clear,0
4526,California,62405,37,1980,29,12,2015,Tuesday,9,5,Clear,0
4527,California,62406,1,2480,20,2,2015,Friday,15,36,Clear,0
4528,California,62407,29,0,14,7,2015,Tuesday,17,10,Clear,0
4529,California,62408,85,3790,27,4,2015,Monday,7,1,Cloudy,0
4530,California,62409,37,0,25,3,2015,Wednesday,8,45,Clear,0
4531,California,62410,65,0,18,11,2015,Wednesday,0,20,Clear,0
4532,California,62411,29,240,26,2,2015,Thursday,1,53,Clear,0
4533,California,62412,37,1980,27,11,2015,Friday,23,50,Clear,0
4534,California,62413,37,1980,19,5,2015,Tuesday,20,23,Clear,0
4535,California,62414,37,0,21,5,2015,Thursday,16,10,Clear,0
4536,California,62415,53,3180,5,7,2015,Sunday,19,40,Cloudy,0
4537,California,62416,85,3440,21,5,2015,Thursday,21,34,Clear,0
4538,California,62417,77,1865,30,5,2015,Saturday,17,19,Clear,1
4539,California,62418,37,4190,17,11,2015,Tuesday,11,19,Clear,0
