STATE,ST_CASE,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,WEATHER,DRUNK_DR
Florida,120867,69,0,12,5,2015,Tuesday,9,37,Clear,0
Florida,120868,83,0,12,5,2015,Tuesday,19,49,Clear,0
Florida,120869,89,0,13,5,2015,Wednesday,15,11,Clear,0
Florida,120870,71,0,13,5,2015,Wednesday,17,35,Cloudy,0
Florida,120871,9,0,13,5,2015,Wednesday,23,14,Clear,1
Florida,120872,59,0,14,5,2015,Thursday,13,30,Cloudy,1
Florida,120873,95,0,14,5,2015,Thursday,18,14,Clear,0
Florida,120874,57,0,14,5,2015,Thursday,19,49,Cloudy,0
Florida,120875,101,0,14,5,2015,Thursday,11,40,Clear,0
Florida,120876,11,790,15,5,2015,Friday,10,17,Clear,0
Florida,120877,1,1130,16,5,2015,Saturday,0,31,Clear,0
Florida,120878,83,0,16,5,2015,Saturday,2,15,Clear,0
Florida,120879,69,0,16,5,2015,Saturday,19,40,Clear,1
Florida,120881,83,0,17,5,2015,Sunday,3,0,Cloudy,0
Florida,120882,86,2010,18,5,2015,Monday,21,48,Clear,0
Florida,120883,47,0,19,5,2015,Tuesday,7,3,Clear,0
Florida,120884,63,0,23,5,2015,Saturday,15,40,Clear,0
Florida,120885,31,1510,24,5,2015,Sunday,22,34,Clear,0
Florida,120886,127,2375,26,5,2015,Tuesday,7,5,Cloudy,0
Florida,120887,127,825,17,5,2015,Sunday,3,41,Clear,1
Florida,120888,57,0,25,5,2015,Monday,19,40,Clear,0
Florida,120889,71,1070,25,5,2015,Monday,8,33,Clear,0
Florida,120890,99,1750,24,1,2015,Saturday,1,14,Cloudy,1
Florida,120891,99,0,17,2,2015,Tuesday,13,43,Clear,0
Florida,120892,69,0,4,5,2015,Monday,12,41,Clear,0
Florida,120893,86,2230,4,4,2015,Saturday,10,45,Clear,0
Florida,120894,99,0,24,2,2015,Tuesday,10,10,Clear,0
Florida,120895,86,2330,18,4,2015,Saturday,5,29,Clear,0
Florida,120896,95,0,29,4,2015,Wednesday,22,13,Cloudy,1
Florida,120897,95,0,7,5,2015,Thursday,14,14,Clear,0
Florida,120898,105,0,9,5,2015,Saturday,21,40,Clear,1
Florida,120899,86,2010,9,5,2015,Saturday,2,18,Clear,0
Florida,120900,11,1420,10,5,2015,Sunday,18,20,Clear,0
Florida,120901,86,2010,10,5,2015,Sunday,23,30,Clear,0
Florida,120902,81,0,16,5,2015,Saturday,1,14,Clear,0
Florida,120903,57,0,16,5,2015,Saturday,22,25,Clear,0
Florida,120904,29,0,17,5,2015,Sunday,5,0,Clear,1
Florida,120905,15,0,17,5,2015,Sunday,17,1,Cloudy,0
Florida,120906,53,0,20,5,2015,Wednesday,11,39,Clear,0
Florida,120907,57,2950,21,5,2015,Thursday,14,50,Clear,0
Florida,120908,105,0,23,5,2015,Saturday,15,17,Clear,0
Florida,120909,127,0,25,5,2015,Monday,13,57,Clear,0
Florida,120910,103,0,26,5,2015,Tuesday,17,17,Clear,0
Florida,120911,86,670,4,5,2015,Monday,18,31,Clear,0
Florida,120912,19,0,19,5,2015,Tuesday,16,46,Cloudy,1
Florida,120913,111,2601,24,5,2015,Sunday,23,58,Cloudy,1
Florida,120914,115,0,16,5,2015,Saturday,7,10,Clear,0
Florida,120915,101,0,18,5,2015,Monday,5,5,Clear,0
Florida,120916,11,790,23,5,2015,Saturday,21,34,Clear,0
Florida,120917,11,2570,23,5,2015,Saturday,2,42,Clear,0
Florida,120918,86,0,18,1,2015,Sunday,4,49,Clear,1
Florida,120919,115,2780,14,2,2015,Saturday,19,4,Clear,1
Florida,120920,86,0,22,2,2015,Sunday,9,14,Clear,0
Florida,120921,86,670,26,3,2015,Thursday,3,13,Clear,0
Florida,120922,105,160,18,4,2015,Saturday,7,25,Clear,1
Florida,120923,99,0,16,4,2015,Thursday,19,4,Clear,0
Florida,120924,86,0,28,4,2015,Tuesday,20,24,Clear,1
Florida,120925,31,1510,1,5,2015,Friday,20,41,Clear,0
Florida,120926,19,0,1,5,2015,Friday,14,50,Clear,0
Florida,120929,83,0,7,5,2015,Thursday,0,35,Clear,1
Florida,120930,117,0,9,5,2015,Saturday,22,45,Clear,0
Florida,120931,57,0,9,5,2015,Saturday,23,2,Clear,0
Florida,120932,3,0,10,5,2015,Sunday,2,38,Clear,0
Florida,120933,63,20,10,5,2015,Sunday,13,49,Clear,0
Florida,120934,31,1510,12,5,2015,Tuesday,13,40,Clear,0
Florida,120935,91,0,14,5,2015,Thursday,7,32,Clear,2
Florida,120937,35,410,16,5,2015,Saturday,15,50,Clear,1
Florida,120938,125,0,18,5,2015,Monday,11,59,Cloudy,0
Florida,120939,19,0,19,5,2015,Tuesday,12,0,Cloudy,0
Florida,120940,11,2468,19,5,2015,Tuesday,8,12,Clear,0
Florida,120941,31,1510,21,5,2015,Thursday,22,42,Cloudy,0
Florida,120942,63,0,21,5,2015,Thursday,19,30,Clear,0
Florida,120943,97,1590,23,5,2015,Saturday,14,26,Clear,0
Florida,120944,97,0,23,5,2015,Saturday,1,59,Clear,1
Florida,120945,63,0,25,5,2015,Monday,12,30,Cloudy,0
Florida,120946,33,0,25,5,2015,Monday,3,18,Clear,0
Florida,120947,31,1510,26,5,2015,Tuesday,15,49,Clear,0
Florida,120948,57,0,27,5,2015,Wednesday,23,10,Clear,0
Florida,120949,111,0,28,5,2015,Thursday,8,56,Cloudy,0
Florida,120950,1,0,28,5,2015,Thursday,17,20,Clear,0
Florida,120951,99,0,29,5,2015,Friday,19,41,Clear,0
Florida,120952,85,0,21,5,2015,Thursday,12,55,Clear,0
Florida,120953,57,0,31,5,2015,Sunday,9,10,Clear,0
Florida,120954,57,0,1,6,2015,Monday,2,19,Clear,1
Florida,120955,11,790,28,5,2015,Thursday,15,53,Cloudy,0
Florida,120956,99,0,7,2,2015,Saturday,23,30,Clear,0
Florida,120957,91,835,8,3,2015,Sunday,20,45,Clear,0
Florida,120958,103,2530,20,3,2015,Friday,12,38,Clear,0
Florida,120959,57,2950,2,5,2015,Saturday,0,28,Clear,0
Florida,120960,115,0,9,5,2015,Saturday,19,40,Clear,1
Florida,120961,55,0,12,5,2015,Tuesday,12,57,Clear,0
Florida,120962,31,1510,13,5,2015,Wednesday,22,41,Cloudy,2
Florida,120963,71,0,19,5,2015,Tuesday,8,41,Clear,0
Florida,120964,85,0,20,5,2015,Wednesday,4,54,Clear,1
Florida,120965,71,0,22,5,2015,Friday,23,34,Clear,0
Florida,120966,69,960,23,5,2015,Saturday,2,39,Clear,1
Florida,120967,103,2730,24,5,2015,Sunday,3,50,Clear,1
Florida,120968,119,0,25,5,2015,Monday,18,35,Clear,1
Florida,120970,55,0,27,5,2015,Wednesday,18,4,Clear,1
Florida,120971,85,0,28,5,2015,Thursday,2,45,Clear,1
Florida,120972,11,2468,28,5,2015,Thursday,23,33,Clear,0
Florida,120973,53,0,28,5,2015,Thursday,9,43,Clear,0
Florida,120976,1,0,4,6,2015,Thursday,7,1,Clear,0
Florida,120977,86,0,23,5,2015,Saturday,21,56,Clear,0
Florida,120978,57,0,30,5,2015,Saturday,4,46,Clear,0
Florida,120979,97,1590,27,1,2015,Tuesday,0,18,Clear,0
Florida,120980,127,920,22,2,2015,Sunday,18,50,Clear,0
Florida,120981,103,2730,1,1,2015,Thursday,5,38,Clear,1
Florida,120983,19,2470,28,4,2015,Tuesday,21,0,Clear,0
Florida,120984,15,0,8,5,2015,Friday,14,30,Clear,1
Florida,120985,86,2023,19,5,2015,Tuesday,23,14,Clear,0
Florida,120986,61,0,1,6,2015,Monday,8,39,Clear,0
Florida,120987,71,0,23,5,2015,Saturday,22,51,Clear,1
Florida,120988,105,1690,16,5,2015,Saturday,16,56,Clear,1
Florida,120989,71,0,29,5,2015,Friday,19,1,Cloudy,1
Florida,120990,55,1730,29,5,2015,Friday,16,38,Clear,1
Florida,120991,81,0,30,5,2015,Saturday,12,20,Clear,0
Florida,120992,86,0,30,5,2015,Saturday,18,41,Cloudy,0
Florida,120993,91,0,30,5,2015,Saturday,2,45,Clear,1
Florida,120994,61,0,30,5,2015,Saturday,6,36,Cloudy,1
Florida,120995,86,0,30,5,2015,Saturday,16,20,Clear,0
Florida,120996,23,0,31,5,2015,Sunday,18,30,Rain,1
Florida,120997,1,0,1,6,2015,Monday,0,50,Rain,1
Florida,120998,1,0,1,6,2015,Monday,10,20,Clear,0
Florida,120999,9,2424,1,6,2015,Monday,0,39,Clear,1
Florida,121000,27,0,3,6,2015,Wednesday,14,12,Clear,0
Florida,121001,127,780,3,6,2015,Wednesday,18,24,Clear,0
Florida,121002,73,2940,5,6,2015,Friday,21,40,Clear,1
Florida,121004,9,2424,7,6,2015,Sunday,17,58,Clear,0
Florida,121005,111,2601,7,6,2015,Sunday,17,50,Clear,1
Florida,121006,11,2876,24,5,2015,Sunday,22,41,Clear,0
Florida,121007,99,2660,22,2,2015,Sunday,8,54,Clear,0
Florida,121008,99,290,14,5,2015,Thursday,8,37,Clear,0
Florida,121009,95,0,21,5,2015,Thursday,16,18,Clear,0
Florida,121010,103,0,30,5,2015,Saturday,2,59,Clear,1
Florida,121011,95,0,31,5,2015,Sunday,5,36,Clear,1
Florida,121012,23,0,1,6,2015,Monday,20,46,Cloudy,1
Florida,121013,33,2490,1,6,2015,Monday,20,11,Clear,0
Florida,121014,5,0,3,6,2015,Wednesday,3,6,Cloudy,0
Florida,121015,31,1510,4,6,2015,Thursday,21,32,Clear,1
Florida,121016,105,0,5,6,2015,Friday,18,40,Rain,0
Florida,121017,83,0,8,6,2015,Monday,14,20,Cloudy,0
Florida,121018,111,1080,7,5,2015,Thursday,13,56,Clear,0
Florida,121019,57,0,8,6,2015,Monday,17,53,Clear,0
Florida,121020,86,0,11,6,2015,Thursday,5,0,Cloudy,0
Florida,121021,101,0,3,6,2015,Wednesday,20,40,Clear,1
Florida,121022,17,0,3,6,2015,Wednesday,1,52,Rain,0
Florida,121024,86,0,7,6,2015,Sunday,18,0,Clear,0
Florida,121025,103,2730,6,2,2015,Friday,19,17,Clear,0
Florida,121027,57,0,20,4,2015,Monday,17,40,Rain,0
Florida,121028,105,0,26,4,2015,Sunday,23,11,Clear,1
Florida,121029,11,1050,28,4,2015,Tuesday,18,1,Cloudy,0
Florida,121030,95,2360,28,4,2015,Tuesday,11,43,Rain,0
Florida,121031,99,2660,1,5,2015,Friday,18,55,Cloudy,0
Florida,121032,86,2010,6,5,2015,Wednesday,19,55,Clear,0
Florida,121033,99,0,6,5,2015,Wednesday,18,10,Clear,0
Florida,121034,11,790,12,5,2015,Tuesday,0,49,Clear,0
Florida,121035,11,2948,12,5,2015,Tuesday,5,44,Clear,0
Florida,121036,89,3326,18,5,2015,Monday,16,48,Clear,0
Florida,121037,86,2220,19,5,2015,Tuesday,22,1,Clear,0
Florida,121038,19,9898,22,5,2015,Friday,12,18,Clear,0
Florida,121039,15,0,24,5,2015,Sunday,12,30,Clear,0
Florida,121040,99,820,29,5,2015,Friday,22,57,Clear,0
Florida,121041,95,0,30,5,2015,Saturday,2,5,Clear,1
Florida,121042,86,2010,1,6,2015,Monday,5,2,Clear,0
Florida,121043,97,0,2,6,2015,Tuesday,18,21,Rain,0
Florida,121044,9,0,2,6,2015,Tuesday,4,25,Clear,1
Florida,121045,71,0,4,6,2015,Thursday,22,15,Clear,0
Florida,121046,127,0,5,6,2015,Friday,19,28,Clear,1
Florida,121047,131,0,5,6,2015,Friday,13,15,Clear,0
Florida,121048,101,0,5,6,2015,Friday,15,45,Cloudy,0
Florida,121049,33,0,6,6,2015,Saturday,15,45,Clear,0
Florida,121050,33,0,6,6,2015,Saturday,0,43,Clear,0
Florida,121051,71,0,7,6,2015,Sunday,2,0,Clear,0
Florida,121052,55,0,7,6,2015,Sunday,23,0,Cloudy,0
Florida,121053,9,1471,7,6,2015,Sunday,12,24,Cloudy,0
Florida,121054,63,0,9,6,2015,Tuesday,2,40,Clear,0
Florida,121055,9,0,10,6,2015,Wednesday,16,4,Rain,0
Florida,121056,101,3330,10,6,2015,Wednesday,15,0,Rain,1
Florida,121057,79,0,11,6,2015,Thursday,5,40,Cloudy,0
Florida,121058,86,2010,12,6,2015,Friday,21,14,Clear,0
Florida,121060,11,2219,13,6,2015,Saturday,20,55,Clear,0
Florida,121061,69,2130,13,6,2015,Saturday,10,43,Clear,0
Florida,121062,86,0,5,6,2015,Friday,14,0,Cloudy,0
Florida,121063,86,0,8,6,2015,Monday,15,27,Clear,0
Florida,121064,127,780,9,6,2015,Tuesday,10,2,Clear,0
Florida,121065,57,0,12,6,2015,Friday,15,23,Clear,0
Florida,121066,127,780,16,2,2015,Monday,6,38,Clear,0
Florida,121067,115,2780,22,3,2015,Sunday,9,53,Clear,1
Florida,121068,99,1463,25,5,2015,Monday,15,10,Clear,0
Florida,121069,86,1340,28,5,2015,Thursday,1,12,Clear,1
Florida,121070,105,0,29,5,2015,Friday,22,30,Clear,1
Florida,121071,107,0,30,5,2015,Saturday,22,5,Clear,2
Florida,121072,5,0,1,6,2015,Monday,3,55,Clear,0
Florida,121073,55,0,2,6,2015,Tuesday,12,7,Cloudy,0
Florida,121074,97,0,2,6,2015,Tuesday,0,3,Clear,1
Florida,121075,11,2570,3,6,2015,Wednesday,20,20,Clear,0
Florida,121076,105,0,4,6,2015,Thursday,11,5,Clear,0
Florida,121077,105,0,6,6,2015,Saturday,9,15,Clear,0
Florida,121078,91,710,6,6,2015,Saturday,9,24,Clear,0
Florida,121079,83,2270,7,6,2015,Sunday,9,48,Cloudy,0
Florida,121080,87,1925,7,6,2015,Sunday,15,32,Clear,0
Florida,121081,86,0,8,6,2015,Monday,9,5,Clear,0
Florida,121082,115,2780,9,6,2015,Tuesday,20,44,Rain,0
Florida,121083,31,110,10,6,2015,Wednesday,12,0,Cloudy,0
Florida,121084,69,0,10,6,2015,Wednesday,8,58,Clear,0
Florida,121085,11,771,10,6,2015,Wednesday,10,29,Clear,1
Florida,121086,65,0,10,6,2015,Wednesday,12,10,Cloudy,0
Florida,121087,95,0,10,6,2015,Wednesday,21,8,Rain,0
Florida,121088,11,0,11,6,2015,Thursday,4,35,Rain,2
Florida,121089,101,0,11,6,2015,Thursday,14,31,Cloudy,0
Florida,121090,103,2530,11,6,2015,Thursday,21,26,Clear,0
Florida,121091,127,780,11,6,2015,Thursday,14,7,Clear,0
Florida,121092,63,0,13,6,2015,Saturday,1,0,Clear,0
Florida,121093,86,0,13,6,2015,Saturday,1,2,Cloudy,0
Florida,121094,99,2431,6,6,2015,Saturday,22,56,Clear,0
Florida,121095,5,0,14,6,2015,Sunday,14,10,Clear,0
Florida,121096,86,0,14,6,2015,Sunday,4,12,Clear,0
Florida,121098,7,0,15,6,2015,Monday,20,48,Clear,0
Florida,121099,95,0,16,6,2015,Tuesday,15,52,Clear,0
Florida,121100,86,0,20,4,2015,Monday,22,40,Clear,0
Florida,121101,103,2730,15,6,2015,Monday,16,23,Clear,0
Florida,121102,69,0,17,6,2015,Wednesday,17,51,Clear,0
Florida,121103,109,0,15,6,2015,Monday,10,51,Clear,0
Florida,121104,9,2424,16,6,2015,Tuesday,20,51,Clear,0
Florida,121105,105,1740,18,6,2015,Thursday,3,10,Clear,1
Florida,121106,115,0,19,6,2015,Friday,17,15,Cloudy,0
Florida,121107,1,0,19,6,2015,Friday,0,30,Clear,1
Florida,121108,31,1510,19,6,2015,Friday,15,31,Clear,0
Florida,121109,86,0,8,6,2015,Monday,1,31,Clear,0
Florida,121110,71,1070,20,6,2015,Saturday,21,6,Clear,0
Florida,121111,86,125,21,6,2015,Sunday,17,50,Clear,1
Florida,121112,115,2235,5,1,2015,Monday,18,59,Clear,0
Florida,121113,11,633,8,6,2015,Monday,0,6,Clear,1
Florida,121114,115,0,14,6,2015,Sunday,16,29,Clear,0
Florida,121115,57,0,22,6,2015,Monday,17,14,Clear,0
Florida,121116,73,2940,30,4,2015,Thursday,18,43,Cloudy,1
Florida,121117,131,0,23,5,2015,Saturday,2,4,Clear,1
Florida,121118,99,210,2,6,2015,Tuesday,22,4,Rain,0
Florida,121119,86,1340,5,6,2015,Friday,6,31,Clear,0
Florida,121120,69,1240,7,6,2015,Sunday,14,59,Cloudy,1
Florida,121121,11,3250,17,6,2015,Wednesday,21,16,Clear,0
Florida,121122,115,0,18,6,2015,Thursday,22,35,Cloudy,1
Florida,121123,86,0,16,6,2015,Tuesday,6,50,Clear,0
Florida,121124,86,0,18,6,2015,Thursday,15,55,Clear,0
Florida,121125,105,3300,30,4,2015,Thursday,10,5,Clear,0
Florida,121126,115,1835,12,4,2015,Sunday,21,30,Clear,0
Florida,121127,86,0,8,4,2015,Wednesday,1,27,Clear,0
Florida,121128,95,0,22,5,2015,Friday,1,42,Cloudy,1
Florida,121129,95,0,7,6,2015,Sunday,16,45,Clear,0
Florida,121130,99,0,8,6,2015,Monday,23,12,Clear,0
Florida,121131,119,0,14,6,2015,Sunday,21,15,Clear,0
Florida,121132,86,844,14,6,2015,Sunday,20,20,Cloudy,0
Florida,121133,57,0,18,6,2015,Thursday,20,28,Cloudy,0
Florida,121135,93,0,21,6,2015,Sunday,15,0,Clear,1
Florida,121136,101,0,18,6,2015,Thursday,14,30,Cloudy,0
Florida,121137,97,0,21,6,2015,Sunday,16,37,Clear,0
Florida,121138,33,0,23,6,2015,Tuesday,20,55,Clear,0
Florida,121139,21,0,18,6,2015,Thursday,14,22,Cloudy,0
Florida,121140,61,0,24,6,2015,Wednesday,16,0,Clear,0
Florida,121141,57,2950,24,6,2015,Wednesday,23,30,Clear,0
Florida,121142,93,0,25,6,2015,Thursday,4,5,Clear,0
Florida,121143,127,0,25,6,2015,Thursday,11,23,Clear,0
Florida,121144,109,0,24,6,2015,Wednesday,1,15,Cloudy,0
Florida,121145,1,0,27,6,2015,Saturday,0,25,Cloudy,0
Florida,121146,71,1070,27,6,2015,Saturday,1,38,Clear,0
Florida,121147,57,0,27,6,2015,Saturday,17,25,Clear,1
Florida,121148,95,0,18,6,2015,Thursday,8,35,Clear,0
Florida,121149,33,0,6,6,2015,Saturday,19,50,Cloudy,0
Florida,121150,95,0,3,6,2015,Wednesday,11,58,Clear,0
Florida,121151,57,0,8,6,2015,Monday,16,17,Clear,0
Florida,121152,71,0,12,6,2015,Friday,4,54,Clear,0
Florida,121153,11,0,4,7,2015,Saturday,1,55,Clear,0
Florida,121154,11,2468,8,6,2015,Monday,7,13,Clear,0
Florida,121155,86,0,15,6,2015,Monday,5,24,Clear,0
Florida,121156,109,0,16,6,2015,Tuesday,18,30,Clear,0
Florida,121157,115,0,18,6,2015,Thursday,2,30,Cloudy,1
Florida,121158,57,0,17,6,2015,Wednesday,13,22,Clear,0
Florida,121159,69,0,18,6,2015,Thursday,22,58,Clear,1
Florida,121160,105,0,19,6,2015,Friday,22,25,Clear,0
Florida,121161,35,0,19,6,2015,Friday,11,5,Clear,0
Florida,121162,117,480,10,6,2015,Wednesday,12,55,Clear,0
Florida,121163,119,0,23,6,2015,Tuesday,9,50,Clear,0
Florida,121164,31,1520,12,7,2015,Sunday,1,32,Clear,1
Florida,121165,11,2570,23,6,2015,Tuesday,10,44,Clear,0
Florida,121166,119,0,23,6,2015,Tuesday,22,50,Clear,0
Florida,121167,127,0,23,6,2015,Tuesday,11,50,Cloudy,0
Florida,121168,15,0,20,6,2015,Saturday,15,11,Clear,0
Florida,121169,9,0,21,6,2015,Sunday,3,35,Clear,1
Florida,121170,45,0,25,6,2015,Thursday,5,0,Clear,0
Florida,121171,33,2490,26,6,2015,Friday,23,55,Cloudy,0
Florida,121172,11,2916,27,6,2015,Saturday,4,39,Clear,0
Florida,121173,19,0,27,6,2015,Saturday,1,25,Clear,1
Florida,121174,9,0,27,6,2015,Saturday,21,30,Clear,0
Florida,121175,9,0,27,6,2015,Saturday,18,0,Clear,0
Florida,121176,127,810,3,6,2015,Wednesday,6,30,Clear,0
Florida,121177,11,1420,25,6,2015,Thursday,15,39,Clear,0
Florida,121178,1,1130,28,6,2015,Sunday,4,0,Cloudy,0
Florida,121179,73,2940,29,6,2015,Monday,21,24,Clear,0
Florida,121180,11,2260,29,6,2015,Monday,23,5,Clear,0
Florida,121181,53,0,13,6,2015,Saturday,21,1,Clear,0
Florida,121182,57,0,30,6,2015,Tuesday,21,9,Clear,0
Florida,121183,91,710,11,5,2015,Monday,8,35,Clear,0
Florida,121184,103,570,29,5,2015,Friday,23,52,Clear,0
Florida,121185,57,0,7,5,2015,Thursday,15,40,Clear,0
Florida,121186,31,1510,1,7,2015,Wednesday,23,15,Clear,0
Florida,121187,86,0,1,7,2015,Wednesday,6,20,Cloudy,0
Florida,121188,71,1070,1,7,2015,Wednesday,15,44,Clear,0
Florida,121189,11,2260,3,7,2015,Friday,2,57,Cloudy,0
Florida,121190,31,1510,3,6,2015,Wednesday,7,50,Clear,0
Florida,121191,86,1340,4,6,2015,Thursday,17,38,Cloudy,0
Florida,121192,86,0,11,6,2015,Thursday,20,3,Clear,1
Florida,121193,57,0,12,6,2015,Friday,15,40,Cloudy,0
Florida,121194,103,2530,15,6,2015,Monday,21,5,Clear,0
Florida,121195,127,780,16,6,2015,Tuesday,7,8,Clear,0
Florida,121196,86,0,16,6,2015,Tuesday,15,4,Clear,0
Florida,121197,57,2950,20,6,2015,Saturday,18,12,Clear,0
Florida,121198,86,2020,20,6,2015,Saturday,3,5,Clear,0
Florida,121199,105,0,20,6,2015,Saturday,10,55,Clear,0
Florida,121200,99,0,21,6,2015,Sunday,21,39,Clear,0
Florida,121201,19,1570,21,6,2015,Sunday,0,39,Clear,0
Florida,121202,3,0,22,6,2015,Monday,5,17,Rain,0
Florida,121203,83,0,22,6,2015,Monday,12,50,Clear,1
Florida,121204,11,760,21,6,2015,Sunday,16,20,Clear,0
Florida,121205,115,0,23,6,2015,Tuesday,2,30,Cloudy,0
Florida,121206,55,0,23,6,2015,Tuesday,21,29,Rain,0
Florida,121207,109,0,23,6,2015,Tuesday,14,55,Clear,0
Florida,121208,69,0,24,6,2015,Wednesday,5,27,Cloudy,0
Florida,121209,11,1420,25,6,2015,Thursday,2,32,Clear,1
Florida,121210,111,0,25,6,2015,Thursday,18,17,Clear,0
Florida,121211,71,0,26,6,2015,Friday,15,5,Rain,0
Florida,121212,86,0,26,6,2015,Friday,11,30,Clear,0
Florida,121213,7,2890,29,4,2015,Wednesday,14,20,Clear,0
Florida,121214,55,0,27,6,2015,Saturday,1,45,Clear,1
Florida,121215,33,0,27,6,2015,Saturday,18,20,Cloudy,1
Florida,121216,75,0,27,6,2015,Saturday,6,30,Clear,1
Florida,121217,95,0,28,6,2015,Sunday,4,43,Clear,1
Florida,121218,69,0,28,6,2015,Sunday,2,15,Clear,0
Florida,121219,63,0,29,6,2015,Monday,9,43,Clear,0
Florida,121221,105,120,29,6,2015,Monday,13,5,Rain,0
Florida,121222,86,2020,30,6,2015,Tuesday,21,53,Clear,0
Florida,121223,86,0,30,6,2015,Tuesday,7,27,Clear,0
Florida,121224,103,1250,30,4,2015,Thursday,12,28,Clear,1
Florida,121225,23,0,1,7,2015,Wednesday,17,57,Clear,0
Florida,121226,81,0,2,7,2015,Thursday,13,21,Cloudy,1
Florida,121227,86,2030,3,7,2015,Friday,19,10,Clear,0
Florida,121228,71,457,4,7,2015,Saturday,22,33,Clear,1
Florida,121229,97,1590,9,1,2015,Friday,23,0,Clear,0
Florida,121230,57,2950,28,6,2015,Sunday,23,37,Clear,1
Florida,121231,83,0,30,6,2015,Tuesday,20,40,Cloudy,1
Florida,121232,99,2674,12,6,2015,Friday,22,58,Clear,1
Florida,121233,69,0,25,6,2015,Thursday,10,45,Cloudy,0
Florida,121234,86,0,26,6,2015,Friday,1,30,Clear,0
Florida,121235,9,620,27,6,2015,Saturday,20,16,Clear,0
Florida,121236,71,0,27,6,2015,Saturday,12,50,Clear,0
Florida,121237,101,0,28,6,2015,Sunday,8,54,Clear,0
Florida,121238,11,2876,30,6,2015,Tuesday,17,41,Cloudy,0
Florida,121239,99,2234,4,4,2015,Saturday,21,48,Cloudy,0
Florida,121240,99,1760,17,4,2015,Friday,21,55,Clear,0
Florida,121241,86,0,25,6,2015,Thursday,15,29,Clear,0
Florida,121243,11,771,1,7,2015,Wednesday,7,0,Cloudy,0
Florida,121244,57,0,1,7,2015,Wednesday,22,0,Clear,1
Florida,121245,17,0,1,7,2015,Wednesday,20,20,Clear,1
Florida,121246,91,0,2,7,2015,Thursday,21,28,Cloudy,0
Florida,121247,79,0,3,7,2015,Friday,19,8,Clear,1
Florida,121248,57,0,3,7,2015,Friday,6,56,Clear,0
Florida,121249,17,0,4,7,2015,Saturday,18,24,Clear,0
Florida,121250,81,0,4,7,2015,Saturday,22,14,Clear,1
Florida,121251,86,0,5,7,2015,Sunday,13,50,Clear,0
Florida,121252,47,0,5,7,2015,Sunday,11,5,Clear,0
Florida,121253,121,0,3,7,2015,Friday,14,45,Clear,1
Florida,121254,91,0,9,7,2015,Thursday,9,49,Clear,0
Florida,121255,109,0,8,7,2015,Wednesday,8,35,Clear,0
Florida,121256,81,2440,11,7,2015,Saturday,17,19,Clear,0
Florida,121257,11,0,11,7,2015,Saturday,12,28,Cloudy,0
Florida,121258,15,0,11,7,2015,Saturday,15,34,Clear,0
Florida,121259,86,1340,13,6,2015,Saturday,14,10,Clear,0
Florida,121261,19,0,16,6,2015,Tuesday,14,52,Clear,1
Florida,121262,99,0,17,6,2015,Wednesday,13,59,Clear,0
Florida,121263,99,0,26,6,2015,Friday,15,57,Clear,0
Florida,121264,105,1270,30,6,2015,Tuesday,11,58,Clear,0
Florida,121265,99,290,2,7,2015,Thursday,23,50,Clear,0
Florida,121266,97,1590,4,7,2015,Saturday,13,19,Clear,0
Florida,121267,86,0,4,7,2015,Saturday,12,18,Clear,0
Florida,121268,117,0,4,7,2015,Saturday,2,6,Clear,0
Florida,121269,39,0,5,7,2015,Sunday,3,58,Clear,1
Florida,121270,113,0,5,7,2015,Sunday,15,12,Cloudy,0
Florida,121272,83,0,8,7,2015,Wednesday,11,35,Clear,0
Florida,121273,86,0,9,7,2015,Thursday,4,10,Clear,0
Florida,121274,91,0,2,7,2015,Thursday,14,55,Cloudy,0
Florida,121275,31,1510,5,7,2015,Sunday,21,38,Cloudy,1
Florida,121276,53,0,6,7,2015,Monday,1,50,Clear,0
Florida,121277,7,0,10,7,2015,Friday,22,19,Cloudy,0
Florida,121279,57,0,10,7,2015,Friday,14,35,Clear,0
Florida,121280,19,0,11,7,2015,Saturday,3,6,Cloudy,1
Florida,121281,85,0,11,7,2015,Saturday,17,15,Clear,1
Florida,121282,117,0,11,7,2015,Saturday,2,44,Clear,1
Florida,121283,83,870,11,7,2015,Saturday,15,10,Cloudy,0
Florida,121284,87,0,12,7,2015,Sunday,1,30,Clear,0
Florida,121285,23,0,12,7,2015,Sunday,5,0,Clear,1
Florida,121286,99,2446,3,5,2015,Sunday,10,16,Clear,1
Florida,121287,86,0,16,5,2015,Saturday,17,40,Clear,0
Florida,121288,86,2010,16,5,2015,Saturday,1,50,Clear,1
Florida,121289,127,2190,24,5,2015,Sunday,17,35,Clear,1
Florida,121290,57,0,26,5,2015,Tuesday,22,23,Rain,1
Florida,121291,86,2010,27,5,2015,Wednesday,12,43,Clear,0
Florida,121293,95,70,31,5,2015,Sunday,22,0,Clear,0
Florida,121294,105,0,4,6,2015,Thursday,20,25,Clear,0
Florida,121295,11,1420,4,6,2015,Thursday,23,36,Clear,0
Florida,121296,99,2431,13,6,2015,Saturday,20,35,Clear,0
Florida,121297,11,2541,15,5,2015,Friday,11,5,Clear,0
Florida,121298,99,0,28,3,2015,Saturday,19,2,Clear,1
Florida,121299,86,2023,13,6,2015,Saturday,11,20,Cloudy,0
